,Neighborhood,YearRemodAdd,FireplaceQu,GarageFinish,SalePrice
35,0.9545454545454546,0.0327868852459016,0.8,1.0,0.7093983843154281
36,0.6363636363636364,0.2459016393442623,0.2,0.3333333333333333,0.4632855989859612
37,0.3636363636363636,0.3278688524590164,0.6000000000000001,1.0,0.4807547417955558
38,0.3636363636363636,0.0655737704918032,0.2,0.3333333333333333,0.3704539712994967
39,0.2272727272727273,0.8852459016393444,0.2,0.0,0.2778686573240825
40,0.3636363636363636,0.6885245901639345,0.6000000000000001,0.6666666666666666,0.4953066394912566
41,0.8636363636363636,0.8032786885245902,0.8,0.6666666666666666,0.5150268958393496
42,0.4545454545454546,0.4098360655737705,0.2,0.6666666666666666,0.4610344854474633
43,0.6363636363636364,0.4754098360655738,0.2,0.3333333333333333,0.4283896967010157
44,0.3636363636363636,0.7868852459016394,0.2,0.6666666666666666,0.4541861354876122
45,0.9545454545454546,0.0983606557377049,0.8,0.6666666666666666,0.7206750811412044
46,0.4090909090909091,0.1147540983606557,1.0,0.6666666666666666,0.6267723389365645
47,0.8181818181818182,0.0327868852459016,0.2,0.6666666666666666,0.6400863888426866
48,0.1818181818181818,0.0327868852459016,0.2,0.0,0.3821772079139802
49,0.2727272727272727,0.6885245901639345,0.2,0.3333333333333333,0.420170211947882
50,0.5909090909090909,0.180327868852459,0.2,1.0,0.5281525511896104
51,0.1363636363636363,0.9344262295081968,0.8,0.3333333333333333,0.3864667374337016
52,0.0,0.7868852459016394,0.2,0.3333333333333333,0.3734246276362536
53,0.5,0.3278688524590164,0.8,1.0,0.7809291388714752
54,0.3636363636363636,0.8688524590163935,0.6000000000000001,0.3333333333333333,0.4277647500955508
55,0.3636363636363636,0.7377049180327869,0.8,0.6666666666666666,0.5345219638031709
56,0.8181818181818182,0.1639344262295081,0.2,1.0,0.5197756605876269
57,0.6363636363636364,0.0491803278688524,0.2,0.6666666666666666,0.5621489234380896
58,0.9090909090909092,0.0163934426229508,0.8,1.0,0.8234616673717752
59,0.6363636363636364,0.6065573770491803,0.2,0.3333333333333333,0.4147465239554271
60,0.4545454545454546,0.0491803278688524,0.2,0.3333333333333333,0.4912149552508635
61,0.0,0.1967213114754098,0.2,0.3333333333333333,0.3456583826236548
62,0.9545454545454546,0.0327868852459016,0.8,0.6666666666666666,0.5719326566772569
63,0.1818181818181818,1.0,0.2,0.3333333333333333,0.4518709327738324
64,0.6363636363636364,0.1967213114754098,0.2,0.6666666666666666,0.598154612042785
65,0.9545454545454546,0.0491803278688524,0.8,0.6666666666666666,0.7177128205579719
66,0.3636363636363636,0.360655737704918,0.8,0.6666666666666666,0.5336196480842568
67,0.6363636363636364,0.0819672131147541,0.2,0.6666666666666666,0.6076473168903029
68,0.1818181818181818,1.0,0.2,0.3333333333333333,0.2698365305149335
69,0.7727272727272727,0.8852459016393444,0.6000000000000001,1.0,0.6062048107210507
70,0.3636363636363636,0.5737704918032788,0.8,1.0,0.6325749257830995
71,0.4090909090909091,0.0327868852459016,0.2,0.3333333333333333,0.4265112433108555
72,0.5909090909090909,0.1967213114754098,0.6000000000000001,1.0,0.5425321126650737
73,0.3636363636363636,0.1311475409836065,0.2,0.3333333333333333,0.4630611873812764
74,0.1818181818181818,1.0,0.2,0.3333333333333333,0.3656437600502444
75,0.0454545454545454,0.6065573770491803,0.2,0.3333333333333333,0.3117438807413326
76,0.3636363636363636,0.8688524590163935,0.2,0.3333333333333333,0.441843233294819
77,0.1363636363636363,0.1311475409836065,0.2,0.3333333333333333,0.420170211947882
78,0.2727272727272727,0.7049180327868853,0.2,0.0,0.4436354395259947
79,0.1818181818181818,0.4754098360655738,0.2,0.3333333333333333,0.3734246276362536
80,0.3636363636363636,0.6885245901639345,0.8,1.0,0.5571444461429107
81,0.4090909090909091,0.1475409836065573,0.2,1.0,0.4818160302022098
82,0.8181818181818182,0.0327868852459016,0.8,0.6666666666666666,0.6339053350327313
83,0.3636363636363636,0.7868852459016394,0.2,0.3333333333333333,0.4188870362874914
84,0.5909090909090909,0.2295081967213114,0.6000000000000001,1.0,0.5121440000880675
85,1.0,0.2459016393442623,0.6000000000000001,0.3333333333333333,0.653234859071874
86,0.5909090909090909,0.0819672131147541,0.8,1.0,0.5225919951338294
87,0.8181818181818182,0.0163934426229508,0.2,0.6666666666666666,0.5043289789618499
88,0.0,0.459016393442623,0.2,0.0,0.2895567868630269
89,0.6363636363636364,0.2131147540983606,0.2,0.0,0.4113431127023115
90,0.3636363636363636,0.9344262295081968,0.2,0.3333333333333333,0.3731287798595262
91,0.3636363636363636,0.7540983606557378,0.2,0.3333333333333333,0.3378355300604672
92,0.7272727272727273,0.0655737704918032,0.2,0.3333333333333333,0.5023455300841584
93,0.1818181818181818,0.1639344262295081,0.8,0.3333333333333333,0.4373797734982672
94,0.6363636363636364,0.180327868852459,0.2,0.6666666666666666,0.5755269983106559
95,0.5909090909090909,0.2786885245901639,0.6000000000000001,1.0,0.5425321126650737
96,0.6363636363636364,0.1311475409836065,0.2,0.6666666666666666,0.5899001190806756
97,0.2272727272727273,0.7049180327868853,0.2,1.0,0.3248796335510642
98,0.2272727272727273,1.0,0.2,0.3333333333333333,0.2818115493343494
99,0.3636363636363636,0.8524590163934427,0.2,0.0,0.4251267836124985
100,0.5454545454545454,0.1639344262295081,0.6000000000000001,0.6666666666666666,0.5759239289371987
101,0.4545454545454546,0.4262295081967213,0.6000000000000001,1.0,0.5299851453781366
102,0.4545454545454546,0.5081967213114754,0.2,0.3333333333333333,0.3989076061696175
103,0.6363636363636364,0.0327868852459016,0.2,0.6666666666666666,0.5660977987393792
104,0.0,0.9508196721311476,0.6000000000000001,0.3333333333333333,0.5140687666986414
105,0.8181818181818182,0.0819672131147541,0.8,0.6666666666666666,0.6404769647648441
106,0.1818181818181818,0.2131147540983606,0.2,0.3333333333333333,0.3424216931517274
107,0.1818181818181818,0.9672131147540984,0.2,0.3333333333333333,0.3878841018029657
108,0.0,0.0491803278688524,0.2,0.0,0.3878841018029657
109,0.5454545454545454,0.5573770491803279,0.6000000000000001,0.6666666666666666,0.5512068829656109
110,0.2272727272727273,0.5737704918032788,0.2,0.3333333333333333,0.4445872605653029
111,0.5909090909090909,0.180327868852459,0.6000000000000001,1.0,0.5336196480842568
112,0.6363636363636364,0.0163934426229508,0.8,1.0,0.780057730762699
113,0.7272727272727273,0.9016393442622952,0.8,0.3333333333333333,0.5944285162247733
114,0.7272727272727273,0.0983606557377049,0.6000000000000001,0.3333333333333333,0.6526087094885633
115,0.8181818181818182,0.1475409836065573,0.4,0.3333333333333333,0.5263095739757833
116,0.2727272727272727,0.7868852459016394,0.0,0.3333333333333333,0.4495391334831931
117,0.2272727272727273,0.0163934426229508,0.2,0.3333333333333333,0.4849792766026679
118,0.4545454545454546,0.3442622950819672,0.6000000000000001,0.3333333333333333,0.7207767484675798
119,0.6363636363636364,0.0163934426229508,0.8,1.0,0.5033189312683501
120,0.7727272727272727,0.6229508196721312,0.6000000000000001,0.3333333333333333,0.5336196480842568
121,0.0,0.9508196721311476,0.2,0.3333333333333333,0.3424216931517274
122,0.3636363636363636,0.8360655737704918,0.2,0.3333333333333333,0.4424417332025556
123,0.4545454545454546,0.2622950819672131,0.2,0.6666666666666666,0.4826625748780233
124,0.5454545454545454,0.1967213114754098,0.6000000000000001,0.3333333333333333,0.5354217834864801
125,0.0,0.4098360655737705,0.2,0.0,0.2876376980630515
126,0.5,0.5245901639344263,0.6000000000000001,0.6666666666666666,0.4227214768544631
127,0.1818181818181818,0.9508196721311476,0.6000000000000001,0.0,0.2971218861575062
128,0.3636363636363636,0.6721311475409837,0.4,0.6666666666666666,0.4849792766026679
129,0.3636363636363636,0.2622950819672131,0.2,0.6666666666666666,0.4743132519363886
130,0.3636363636363636,0.6721311475409837,0.8,1.0,0.6076473168903029
131,0.5909090909090909,0.1639344262295081,0.6000000000000001,0.6666666666666666,0.6325749257830995
132,0.3636363636363636,0.0983606557377049,0.2,0.3333333333333333,0.4759356224221345
133,0.8636363636363636,0.1311475409836065,0.2,1.0,0.5988947366125763
134,0.2727272727272727,0.2295081967213114,0.6000000000000001,0.6666666666666666,0.5336196480842568
135,0.5454545454545454,0.639344262295082,0.8,0.3333333333333333,0.5225919951338294
136,0.3636363636363636,0.6721311475409837,0.4,0.6666666666666666,0.458767684580077
137,0.4090909090909091,0.2950819672131148,0.2,0.3333333333333333,0.5169347289218171
138,0.6363636363636364,0.1475409836065573,0.6000000000000001,1.0,0.6133542107792889
139,0.6363636363636364,0.2131147540983606,0.2,0.6666666666666666,0.6154687443885618
140,0.3636363636363636,0.6557377049180328,0.0,0.0,0.3878841018029657
141,0.6363636363636364,0.0327868852459016,0.2,1.0,0.653234859071874
142,0.3636363636363636,0.9672131147540984,0.2,0.3333333333333333,0.5072816583106725
143,0.6363636363636364,0.180327868852459,0.2,0.6666666666666666,0.5743332919872177
144,0.2727272727272727,0.7213114754098361,0.2,0.3333333333333333,0.4150068557885209
145,0.2272727272727273,0.0163934426229508,0.2,0.3333333333333333,0.4277647500955508
146,0.1363636363636363,0.2786885245901639,0.2,0.3333333333333333,0.3582923825821713
147,0.5909090909090909,0.1639344262295081,0.8,1.0,0.6025703080149305
148,0.4545454545454546,0.0655737704918032,0.2,0.0,0.4541861354876122
149,0.1363636363636363,0.9344262295081968,0.2,0.3333333333333333,0.3878841018029657
150,0.6363636363636364,0.5409836065573771,0.2,0.3333333333333333,0.4071048168067772
151,0.9545454545454546,0.0163934426229508,0.8,0.6666666666666666,0.7701071091686535
152,0.5454545454545454,0.5901639344262296,0.8,0.6666666666666666,0.5512068829656109
153,0.7727272727272727,0.5573770491803279,0.8,0.6666666666666666,0.6203498483160677
154,0.1818181818181818,0.9344262295081968,0.2,0.3333333333333333,0.4150068557885209
155,0.2272727272727273,0.9672131147540984,0.2,0.0,0.2657448462745408
156,0.3636363636363636,0.9344262295081968,0.2,0.3333333333333333,0.3719426906398619
157,0.8636363636363636,0.0163934426229508,0.8,1.0,0.6649082695172575
158,0.8181818181818182,0.0983606557377049,0.8,0.6666666666666666,0.6467908670137894
159,0.5909090909090909,0.0163934426229508,0.8,0.6666666666666666,0.7207767484675798
160,0.5,0.4098360655737705,0.2,0.3333333333333333,0.5003499127323443
161,0.9545454545454546,0.0819672131147541,0.8,1.0,0.8033714580340319
162,0.9545454545454546,0.0983606557377049,0.8,0.6666666666666666,0.5988947366125763
163,0.1818181818181818,0.8524590163934427,0.2,0.0,0.3526677247214556
164,0.1818181818181818,0.0655737704918032,0.2,0.3333333333333333,0.478621720328817
165,0.2272727272727273,0.1639344262295081,0.2,0.0,0.421448345647688
166,0.7727272727272727,0.2786885245901639,0.8,1.0,0.5512068829656109
167,0.9545454545454546,0.0163934426229508,0.8,1.0,0.7264439693579479
168,0.5909090909090909,0.0655737704918032,0.8,1.0,0.5398839194110701
169,0.8636363636363636,0.4262295081967213,0.6000000000000001,0.6666666666666666,0.6105132791134786
170,0.1818181818181818,0.9508196721311476,0.2,0.3333333333333333,0.4239896445741498
171,0.3636363636363636,0.8360655737704918,0.8,1.0,0.5914166001867045
172,0.9090909090909092,0.3278688524590164,0.6000000000000001,0.6666666666666666,0.6258400142230349
173,0.3636363636363636,0.7868852459016394,0.6000000000000001,0.3333333333333333,0.5013492517920564
174,0.8636363636363636,0.3770491803278689,0.6000000000000001,1.0,0.5407690481424945
175,0.2272727272727273,0.1147540983606557,0.8,0.3333333333333333,0.631239052825125
176,0.7727272727272727,0.3114754098360656,0.6000000000000001,0.3333333333333333,0.5853077895150105
177,0.2727272727272727,0.8032786885245902,0.8,0.3333333333333333,0.5197756605876269
178,0.9090909090909092,0.0163934426229508,0.8,1.0,0.8671399793630461
179,0.1818181818181818,0.0327868852459016,0.2,0.3333333333333333,0.3424216931517274
180,0.8181818181818182,0.1311475409836065,0.6000000000000001,0.3333333333333333,0.5281525511896104
181,0.7272727272727273,0.9344262295081968,0.8,0.3333333333333333,0.5680544037850672
182,0.2272727272727273,0.0327868852459016,0.8,0.6666666666666666,0.4017280892995956
183,0.1818181818181818,0.0983606557377049,0.2,0.3333333333333333,0.5678918021280506
184,0.1363636363636363,0.2622950819672131,0.2,0.3333333333333333,0.420170211947882
185,0.1818181818181818,0.2295081967213114,0.6000000000000001,0.3333333333333333,0.8492621545787276
186,0.4090909090909091,0.3114754098360656,0.2,0.3333333333333333,0.5207171507039012
187,0.1818181818181818,0.3770491803278689,0.2,0.3333333333333333,0.4400410978925957
188,0.4545454545454546,0.5081967213114754,0.6000000000000001,0.3333333333333333,0.4814704304466
189,0.9090909090909092,0.1147540983606557,0.8,1.0,0.6842377935564001
190,0.7272727272727273,0.2295081967213114,0.6000000000000001,0.3333333333333333,0.7156540503431557
191,0.3636363636363636,0.0655737704918032,0.2,1.0,0.5407690481424945
192,0.6363636363636364,0.180327868852459,0.2,1.0,0.5546130356391243
193,0.2272727272727273,0.0491803278688524,0.2,0.3333333333333333,0.4277647500955508
194,0.6363636363636364,0.6065573770491803,0.2,0.3333333333333333,0.420170211947882
195,0.5,0.5573770491803279,0.6000000000000001,0.3333333333333333,0.4710440323771214
196,0.8181818181818182,0.0163934426229508,0.8,1.0,0.7124077777422477
197,0.3636363636363636,0.2786885245901639,1.0,0.3333333333333333,0.6203498483160677
198,0.1818181818181818,0.9836065573770492,0.2,0.0,0.3551795874587569
199,0.9545454545454546,0.0819672131147541,0.8,1.0,0.6713615924257019
200,0.2272727272727273,0.1147540983606557,0.2,0.6666666666666666,0.4518709327738324
201,0.4090909090909091,0.5245901639344263,0.4,0.3333333333333333,0.5178844656785135
202,0.1818181818181818,0.9344262295081968,0.2,0.3333333333333333,0.3792857701370389
203,0.6363636363636364,0.0819672131147541,0.8,0.6666666666666666,0.4721374270472465
204,0.1818181818181818,0.9836065573770492,0.2,0.3333333333333333,0.3734246276362536
205,0.5909090909090909,0.3278688524590164,0.2,0.6666666666666666,0.5345219638031709
206,0.2727272727272727,0.7540983606557378,0.6000000000000001,0.6666666666666666,0.4608085148874279
207,0.3636363636363636,0.8032786885245902,0.0,0.6666666666666666,0.4541861354876122
208,0.4545454545454546,0.3114754098360656,0.8,1.0,0.6738370444051003
209,0.3636363636363636,0.7377049180327869,0.2,0.6666666666666666,0.4632855989859612
210,0.2272727272727273,0.9672131147540984,0.2,0.0,0.3358500634196146
211,0.2272727272727273,0.0327868852459016,0.2,0.6666666666666666,0.5442856727505356
212,0.8181818181818182,0.0163934426229508,0.6000000000000001,0.6666666666666666,0.6439428829943012
213,0.6363636363636364,0.1967213114754098,0.2,0.3333333333333333,0.4870711462434189
214,0.6363636363636364,0.5573770491803279,0.2,1.0,0.4988451238895077
215,0.3636363636363636,0.180327868852459,0.4,0.3333333333333333,0.4387131573995946
216,0.6363636363636364,0.0819672131147541,0.2,0.3333333333333333,0.583762491558494
217,0.1818181818181818,0.9344262295081968,0.2,0.3333333333333333,0.3644300101043525
218,0.7272727272727273,0.0491803278688524,0.6000000000000001,0.3333333333333333,0.7120195476370355
219,0.6818181818181819,0.0163934426229508,0.2,1.0,0.5097024647905326
220,0.6363636363636364,0.0163934426229508,0.2,0.6666666666666666,0.575765214804707
221,0.5909090909090909,0.1311475409836065,0.6000000000000001,0.6666666666666666,0.5678918021280506
222,0.5454545454545454,0.5245901639344263,0.6000000000000001,0.6666666666666666,0.5334388841962547
223,0.3636363636363636,0.639344262295082,0.2,0.3333333333333333,0.3325137817823673
224,0.9545454545454546,0.1147540983606557,1.0,1.0,0.781983546952222
225,0.0909090909090909,0.639344262295082,0.2,0.3333333333333333,0.3792857701370389
226,1.0,0.2131147540983606,0.6000000000000001,0.6666666666666666,0.6887557079622844
227,0.0909090909090909,0.639344262295082,0.2,0.3333333333333333,0.3613756720945993
228,0.2727272727272727,0.7213114754098361,0.4,0.3333333333333333,0.4150068557885209
229,0.6818181818181819,0.0655737704918032,0.6000000000000001,1.0,0.5554590298951521
230,0.3636363636363636,0.8524590163934427,0.2,0.6666666666666666,0.4699469500282798
231,1.0,0.2295081967213114,0.6000000000000001,1.0,0.795792442522814
232,0.0909090909090909,0.5737704918032788,0.0,0.3333333333333333,0.3240202285383775
233,0.6363636363636364,0.5737704918032788,0.2,0.3333333333333333,0.4232293373918008
234,0.5909090909090909,0.1475409836065573,0.6000000000000001,1.0,0.5936781477072754
235,0.0909090909090909,0.6229508196721312,0.2,0.3333333333333333,0.3063373639023763
236,0.6363636363636364,0.1147540983606557,0.2,0.6666666666666666,0.5434100743534982
237,0.4545454545454546,0.1311475409836065,0.2,0.6666666666666666,0.5588211746394793
238,0.9545454545454546,0.0163934426229508,0.2,1.0,0.7187373398555841
239,0.2272727272727273,1.0,0.8,0.3333333333333333,0.3821772079139802
240,0.8181818181818182,0.0491803278688524,0.2,0.6666666666666666,0.6563476541952871
241,0.1818181818181818,0.180327868852459,0.2,0.0,0.3748998438068502
242,0.1818181818181818,0.9344262295081968,0.2,0.3333333333333333,0.2657448462745408
243,0.4545454545454546,0.4918032786885246,0.6000000000000001,0.6666666666666666,0.4017280892995956
244,0.4545454545454546,0.1475409836065573,0.4,0.6666666666666666,0.5759239289371987
245,0.5454545454545454,0.3114754098360656,0.6000000000000001,1.0,0.6292249002097319
246,0.1818181818181818,0.9344262295081968,0.2,0.3333333333333333,0.4448247812827492
247,0.3636363636363636,0.8688524590163935,0.6000000000000001,0.3333333333333333,0.4518709327738324
248,0.6363636363636364,0.0819672131147541,0.2,0.6666666666666666,0.5336196480842568
249,0.7727272727272727,0.0327868852459016,0.6000000000000001,1.0,0.6738370444051003
250,0.1363636363636363,0.7377049180327869,0.2,0.0,0.2552846328192331
251,0.7272727272727273,0.0163934426229508,0.8,1.0,0.6203498483160677
252,0.4545454545454546,0.0819672131147541,0.2,0.6666666666666666,0.5207171507039012
253,0.3636363636363636,0.2786885245901639,0.2,0.6666666666666666,0.4912149552508635
254,0.3636363636363636,0.8852459016393444,0.2,0.6666666666666666,0.4632855989859612
255,0.5909090909090909,0.1311475409836065,0.6000000000000001,1.0,0.6133542107792889
256,0.8181818181818182,0.0983606557377049,0.2,0.6666666666666666,0.579866820947466
257,0.6363636363636364,0.0655737704918032,0.8,0.6666666666666666,0.5988947366125763
258,0.6363636363636364,0.1311475409836065,0.6000000000000001,0.6666666666666666,0.6154687443885618
259,0.1818181818181818,0.8688524590163935,0.2,0.3333333333333333,0.3325137817823673
260,0.3636363636363636,0.7868852459016394,0.6000000000000001,0.3333333333333333,0.5263095739757833
261,0.6363636363636364,0.0163934426229508,0.8,1.0,0.6726606069271557
262,0.2727272727272727,0.1967213114754098,0.6000000000000001,0.3333333333333333,0.4764746194105607
263,0.1818181818181818,0.1639344262295081,0.2,0.3333333333333333,0.4277647500955508
264,0.1818181818181818,0.0819672131147541,0.2,0.3333333333333333,0.2400511318551998
265,0.5454545454545454,0.459016393442623,0.6000000000000001,1.0,0.5253841548364186
266,0.5909090909090909,0.1639344262295081,0.6000000000000001,1.0,0.5425321126650737
267,0.3181818181818182,0.1967213114754098,0.8,0.3333333333333333,0.5327148224435598
268,0.0,0.8852459016393444,0.8,1.0,0.4030806260012327
269,0.2272727272727273,0.5245901639344263,0.4,0.6666666666666666,0.4699469500282798
270,0.8181818181818182,0.0163934426229508,0.8,0.6666666666666666,0.6606561225877159
271,0.7727272727272727,0.0655737704918032,0.6000000000000001,0.3333333333333333,0.6292249002097319
272,1.0,0.0655737704918032,0.8,1.0,0.6887557079622844
273,0.3636363636363636,0.360655737704918,0.8,0.6666666666666666,0.4495391334831931
274,0.4090909090909091,0.4262295081967213,0.2,0.3333333333333333,0.413703108119011
275,0.1363636363636363,0.0491803278688524,0.2,0.3333333333333333,0.5759239289371987
276,0.4090909090909091,0.1311475409836065,0.2,1.0,0.5695141726137956
277,0.5909090909090909,0.9836065573770492,0.2,0.3333333333333333,0.4541861354876122
278,0.9545454545454546,0.0163934426229508,1.0,1.0,0.8055704239641757
279,0.7727272727272727,0.5245901639344263,0.6000000000000001,1.0,0.5546130356391243
280,0.4545454545454546,0.3114754098360656,0.6000000000000001,1.0,0.6112258415190994
281,0.8181818181818182,0.0163934426229508,0.2,1.0,0.5425321126650737
282,0.9545454545454546,0.0327868852459016,0.8,0.6666666666666666,0.579866820947466
283,0.8181818181818182,0.0163934426229508,0.8,1.0,0.6333738241169429
284,0.4545454545454546,0.2622950819672131,0.2,0.6666666666666666,0.5321707164765681
285,0.8181818181818182,0.0163934426229508,0.2,0.6666666666666666,0.5047242215476446
286,0.3636363636363636,0.4262295081967213,0.8,0.6666666666666666,0.4932672308792605
287,0.3636363636363636,0.5901639344262296,0.2,0.0,0.3008394649994601
288,0.2727272727272727,0.7213114754098361,0.2,0.3333333333333333,0.4071048168067772
289,0.1363636363636363,0.0819672131147541,0.2,0.3333333333333333,0.4819749252349661
290,0.6363636363636364,0.0163934426229508,0.8,0.6666666666666666,0.6178905590829067
291,0.3181818181818182,0.1475409836065573,0.2,0.0,0.4422024653667669
292,0.2272727272727273,0.0327868852459016,0.8,0.3333333333333333,0.4302573646534275
293,0.5454545454545454,0.2131147540983606,0.6000000000000001,1.0,0.6203498483160677
294,0.3636363636363636,0.9344262295081968,0.8,1.0,0.5092353254932704
295,0.4090909090909091,0.3770491803278689,0.2,0.3333333333333333,0.4576283327739494
296,0.0,0.9508196721311476,0.2,0.3333333333333333,0.478621720328817
297,0.8181818181818182,0.1639344262295081,0.6000000000000001,0.6666666666666666,0.6258400142230349
298,0.5454545454545454,0.6557377049180328,0.8,0.3333333333333333,0.5244560954106263
299,0.7272727272727273,0.0983606557377049,0.8,0.3333333333333333,0.4922427115816488
300,0.7272727272727273,0.8852459016393444,0.8,0.3333333333333333,0.4891496492137439
301,0.6363636363636364,0.1475409836065573,0.6000000000000001,1.0,0.6618767041627982
302,0.6363636363636364,0.0819672131147541,0.6000000000000001,0.6666666666666666,0.5759239289371987
303,0.6363636363636364,0.5737704918032788,0.2,0.3333333333333333,0.4740963232133848
304,0.1818181818181818,0.1147540983606557,1.0,0.3333333333333333,0.6943162640180653
305,0.6363636363636364,0.0491803278688524,0.2,1.0,0.7061185312389537
306,0.4545454545454546,0.2786885245901639,0.6000000000000001,0.6666666666666666,0.6062048107210507
307,0.0,0.9672131147540984,0.2,0.0,0.3063373639023763
308,0.2272727272727273,0.9836065573770492,0.2,0.3333333333333333,0.2798460774445921
309,0.9545454545454546,0.0491803278688524,1.0,1.0,0.7590897570605795
310,0.5909090909090909,0.2131147540983606,0.6000000000000001,1.0,0.5064968940987007
311,0.3636363636363636,0.1311475409836065,0.8,0.3333333333333333,0.4327310237841213
312,0.1818181818181818,0.9344262295081968,0.8,0.3333333333333333,0.4014569057840234
313,0.8636363636363636,0.7377049180327869,0.8,0.6666666666666666,0.7723685235495057
314,0.1818181818181818,0.2786885245901639,0.8,0.3333333333333333,0.5299851453781366
315,0.5909090909090909,0.0819672131147541,0.8,1.0,0.5486286559297846
316,0.5454545454545454,0.4918032786885246,0.6000000000000001,0.6666666666666666,0.653234859071874
317,0.8181818181818182,0.0327868852459016,0.8,0.6666666666666666,0.6655112068689184
318,1.0,0.2786885245901639,0.6000000000000001,0.6666666666666666,0.653234859071874
319,0.5454545454545454,0.4918032786885246,0.6000000000000001,0.3333333333333333,0.5468984145731826
320,0.9545454545454546,0.0163934426229508,0.2,0.6666666666666666,0.7430158368114337
321,0.9545454545454546,0.0655737704918032,0.8,1.0,0.753622660165933
322,0.4545454545454546,0.3442622950819672,0.6000000000000001,1.0,0.700865839808809
323,0.1818181818181818,0.0327868852459016,0.2,0.3333333333333333,0.4180502494591245
324,0.3636363636363636,0.0655737704918032,0.8,1.0,0.6298976710971025
325,0.0,0.9508196721311476,0.2,0.3333333333333333,0.2971218861575062
326,0.5,0.2622950819672131,0.8,1.0,0.7248176030167861
327,0.3636363636363636,0.7704918032786886,0.2,0.6666666666666666,0.4638459515932482
328,0.1363636363636363,0.2622950819672131,0.2,0.3333333333333333,0.5906592433647386
329,0.0,0.9836065573770492,0.2,0.3333333333333333,0.2616010372670958
330,0.3636363636363636,0.7213114754098361,0.2,0.3333333333333333,0.3990060264851323
331,0.3636363636363636,0.2622950819672131,0.2,0.6666666666666666,0.4495391334831931
332,0.9545454545454546,0.0983606557377049,0.8,0.6666666666666666,0.6819550851843972
333,0.9545454545454546,0.0819672131147541,0.8,0.6666666666666666,0.5790820567354946
334,0.5909090909090909,0.180327868852459,0.6000000000000001,1.0,0.5546130356391243
335,0.8636363636363636,0.7213114754098361,0.8,1.0,0.6118658158151162
336,0.9090909090909092,0.0327868852459016,0.8,1.0,0.7744661203731087
337,0.6363636363636364,0.0983606557377049,0.2,0.6666666666666666,0.5899001190806756
338,0.5454545454545454,0.1475409836065573,0.2,0.6666666666666666,0.5719326566772569
